"QueryNum","K_length","K_layers","iter","NoPrune Optimizer","NoPrune Memory","Normal Optimizer","Normal Memory","Greedy Optimizer","Greedy Memory"
"100","5","1","8","1061","3543696","85","394656","2","1344"
"100","5","1","9","1059","3543696","84","394656","2","1344"
"100","5","1","10","1060","3543696","84","394656","1","1344"
"100","5","1","11","1058","3543696","83","394656","2","1344"
"100","5","1","12","1065","3543696","85","394656","2","1344"
"100","5","1","13","1065","3543696","87","394656","1","1344"
"100","5","1","14","1060","3543696","87","394656","2","1344"
"100","5","1","15","1065","3543696","85","394656","2","1344"
"100","6","1","0","1339","4601508","80","419268","2","1404"
"100","6","1","1","1337","4601508","83","419268","2","1404"
"100","6","1","2","1339","4601508","82","419268","2","1404"
"100","6","1","3","1342","4601508","80","419268","1","1404"
"100","6","1","4","1347","4601508","79","419268","2","1404"
"100","6","1","5","1344","4601508","80","419268","2","1404"
"100","6","1","6","1336","4601508","81","419268","2","1404"
"100","6","1","7","1338","4601508","81","419268","2","1404"
"100","6","1","8","1381","4601508","84","419268","2","1404"
"100","6","1","9","1356","4601508","80","419268","2","1404"
"100","6","1","10","1345","4601508","80","419268","2","1404"
"100","6","1","11","1335","4601508","82","419268","1","1404"
"100","6","1","12","1335","4601508","80","419268","2","1404"
"100","6","1","13","1329","4601508","80","419268","2","1404"
"100","6","1","14","1336","4601508","80","419268","2","1404"
"100","6","1","15","1334","4601508","79","419268","2","1404"
"100","7","1","0","1737","5757696","81","443880","2","1464"
"100","7","1","1","1718","5757696","83","443880","2","1464"
"100","7","1","2","1725","5757696","84","443880","2","1464"
"100","7","1","3","1714","5757696","84","443880","2","1464"
"100","7","1","4","1718","5757696","83","443880","1","1464"
"100","7","1","5","1715","5757696","85","443880","2","1464"
"100","7","1","6","1717","5757696","82","443880","2","1464"
"100","7","1","7","1720","5757696","84","443880","2","1464"
"100","7","1","8","1717","5757696","82","443880","2","1464"
"100","7","1","9","1722","5757696","81","443880","2","1464"
"100","7","1","10","1723","5757696","81","443880","2","1464"
"100","7","1","11","1720","5757696","82","443880","2","1464"
"100","7","1","12","1710","5757696","83","443880","2","1464"
"100","7","1","13","1721","5757696","84","443880","2","1464"
"100","7","1","14","1716","5757696","82","443880","2","1464"
"100","7","1","15","1713","5757696","83","443880","2","1464"
"100","8","1","0","2176","7012260","88","468492","2","1524"
"100","8","1","1","2179","7012260","87","468492","2","1524"
"100","8","1","2","2174","7012260","88","468492","2","1524"
"100","8","1","3","2183","7012260","86","468492","3","1524"
"100","8","1","4","2183","7012260","86","468492","2","1524"
"100","8","1","5","2295","7012260","92","468492","2","1524"
"100","8","1","6","2188","7012260","88","468492","2","1524"
"100","8","1","7","2175","7012260","87","468492","2","1524"
"100","8","1","8","2174","7012260","87","468492","2","1524"
"100","8","1","9","2197","7012260","86","468492","2","1524"
"100","8","1","10","2177","7012260","88","468492","2","1524"
"100","8","1","11","2172","7012260","88","468492","2","1524"
"100","8","1","12","2180","7012260","88","468492","2","1524"
"100","8","1","13","2175","7012260","91","468492","2","1524"
"100","8","1","14","2178","7012260","87","468492","2","1524"
"100","8","1","15","2178","7012260","88","468492","2","1524"
"100","9","1","0","2546","8365200","84","493104","2","1584"
"100","9","1","1","2551","8365200","86","493104","2","1584"
"100","9","1","2","2558","8365200","86","493104","2","1584"
"100","9","1","3","2579","8365200","85","493104","2","1584"
"100","9","1","4","2535","8365200","86","493104","2","1584"
"100","9","1","5","2542","8365200","82","493104","2","1584"
"100","9","1","6","2542","8365200","86","493104","2","1584"
"100","9","1","7","2542","8365200","85","493104","2","1584"
"100","9","1","8","2541","8365200","86","493104","3","1584"
"100","9","1","9","2541","8365200","86","493104","2","1584"
"100","9","1","10","2550","8365200","86","493104","2","1584"
"100","9","1","11","2541","8365200","87","493104","2","1584"
"100","9","1","12","2541","8365200","84","493104","2","1584"
"100","9","1","13","2538","8365200","87","493104","2","1584"
"100","9","1","14","2544","8365200","85","493104","3","1584"
"100","9","1","15","2535","8365200","83","493104","2","1584"
"100","10","1","0","2975","9816516","85","517716","3","1644"
"100","10","1","1","2980","9816516","84","517716","3","1644"
"100","10","1","2","2975","9816516","85","517716","2","1644"
"100","10","1","3","2966","9816516","85","517716","2","1644"
"100","10","1","4","2979","9816516","84","517716","3","1644"
"100","10","1","5","2970","9816516","86","517716","2","1644"
"100","10","1","6","3034","9816516","87","517716","2","1644"
"100","10","1","7","3018","9816516","87","517716","2","1644"
"100","10","1","8","2979","9816516","87","517716","3","1644"
"100","10","1","9","2969","9816516","85","517716","2","1644"
"100","10","1","10","2980","9816516","86","517716","3","1644"
"100","10","1","11","2963","9816516","86","517716","2","1644"
"100","10","1","12","2972","9816516","86","517716","3","1644"
"100","10","1","13","2963","9816516","86","517716","2","1644"
"100","10","1","14","2973","9816516","85","517716","2","1644"
"100","10","1","15","2964","9816516","87","517716","2","1644"
