  "QueryNum","K_length","K_layers","iter","NoPrune Optimizer","NoPrune Memory","Normal Optimizer","Normal Memory","Greedy Optimizer","Greedy Memory"
"96","10","2","4","333","18114624","75","4538112","3","18624"
"96","10","2","5","333","18114624","74","4538112","3","18624"
"96","10","2","6","334","18114624","74","4538112","3","18624"
"96","10","2","7","338","18114624","72","4538112","3","18624"
"96","10","2","8","335","18114624","70","4538112","3","18624"
"96","10","2","9","336","18114624","73","4538112","3","18624"
"96","10","2","10","350","18114624","74","4538112","3","18624"
"96","10","2","11","334","18114624","73","4538112","3","18624"
"96","10","2","12","332","18114624","73","4538112","3","18624"
"96","10","2","13","332","18114624","75","4538112","3","18624"
"96","10","2","14","332","18114624","75","4538112","3","18624"
"96","10","2","15","333","18114624","71","4538112","3","18624"
"108","10","2","0","344","20378952","73","5105376","5","20952"
"108","10","2","1","340","20378952","73","5105376","5","20952"
"108","10","2","2","344","20378952","73","5105376","3","20952"
"108","10","2","3","342","20378952","72","5105376","3","20952"
"108","10","2","4","341","20378952","76","5105376","3","20952"
"108","10","2","5","339","20378952","75","5105376","3","20952"
"108","10","2","6","341","20378952","85","5105376","5","20952"
"108","10","2","7","351","20378952","74","5105376","3","20952"
"108","10","2","8","340","20378952","75","5105376","3","20952"
"108","10","2","9","343","20378952","73","5105376","3","20952"
"108","10","2","10","342","20378952","73","5105376","4","20952"
"108","10","2","11","341","20378952","74","5105376","3","20952"
"108","10","2","12","341","20378952","75","5105376","3","20952"
"108","10","2","13","340","20378952","74","5105376","3","20952"
"108","10","2","14","339","20378952","74","5105376","3","20952"
"108","10","2","15","344","20378952","73","5105376","3","20952"
"120","10","2","0","397","22643280","86","5672640","3","23280"
"120","10","2","1","392","22643280","84","5672640","3","23280"
"120","10","2","2","394","22643280","86","5672640","3","23280"
"120","10","2","3","393","22643280","88","5672640","4","23280"
"120","10","2","4","392","22643280","84","5672640","3","23280"
"120","10","2","5","395","22643280","83","5672640","4","23280"
"120","10","2","6","391","22643280","85","5672640","3","23280"
"120","10","2","7","391","22643280","86","5672640","3","23280"
"120","10","2","8","391","22643280","85","5672640","3","23280"
"120","10","2","9","390","22643280","85","5672640","3","23280"
"120","10","2","10","394","22643280","85","5672640","3","23280"
"120","10","2","11","391","22643280","85","5672640","3","23280"
"120","10","2","12","389","22643280","87","5672640","3","23280"
"120","10","2","13","394","22643280","85","5672640","4","23280"
"120","10","2","14","390","22643280","85","5672640","3","23280"
"120","10","2","15","390","22643280","85","5672640","3","23280"
