"QueryNum","K_length","K_layers","iter","NoPrune Optimizer","NoPrune Memory","Normal Optimizer","Normal Memory","Greedy Optimizer","Greedy Memory"
"100","7","1","6","1564","5757696","70","443880","2","1464"
"100","7","1","7","1554","5757696","72","443880","2","1464"
"100","7","1","8","1561","5757696","71","443880","2","1464"
"100","7","1","9","1558","5757696","70","443880","2","1464"
"100","7","1","10","1556","5757696","69","443880","2","1464"
"100","7","1","11","1556","5757696","69","443880","2","1464"
"100","7","1","12","1557","5757696","71","443880","2","1464"
"100","7","1","13","1551","5757696","72","443880","2","1464"
"100","7","1","14","1559","5757696","72","443880","2","1464"
"100","7","1","15","1554","5757696","71","443880","2","1464"
"100","8","1","0","1989","7012260","74","468492","2","1524"
"100","8","1","1","1987","7012260","73","468492","2","1524"
"100","8","1","2","1976","7012260","76","468492","2","1524"
"100","8","1","3","1979","7012260","76","468492","2","1524"
"100","8","1","4","1984","7012260","75","468492","2","1524"
"100","8","1","5","1981","7012260","74","468492","2","1524"
"100","8","1","6","2009","7012260","75","468492","2","1524"
"100","8","1","7","1990","7012260","74","468492","2","1524"
"100","8","1","8","1990","7012260","74","468492","2","1524"
"100","8","1","9","1985","7012260","76","468492","3","1524"
"100","8","1","10","1992","7012260","77","468492","2","1524"
"100","8","1","11","1983","7012260","75","468492","2","1524"
"100","8","1","12","1993","7012260","78","468492","2","1524"
"100","8","1","13","1988","7012260","74","468492","2","1524"
"100","8","1","14","1997","7012260","74","468492","2","1524"
"100","8","1","15","1981","7012260","77","468492","2","1524"
"100","9","1","0","2208","8365200","63","493104","4","1584"
"100","9","1","1","2215","8365200","64","493104","2","1584"
"100","9","1","2","2225","8365200","69","493104","2","1584"
"100","9","1","3","2211","8365200","63","493104","2","1584"
"100","9","1","4","2207","8365200","63","493104","2","1584"
"100","9","1","5","2192","8365200","63","493104","4","1584"
"100","9","1","6","2339","8365200","64","493104","2","1584"
"100","9","1","7","2201","8365200","64","493104","4","1584"
"100","9","1","8","2206","8365200","63","493104","2","1584"
"100","9","1","9","2194","8365200","66","493104","2","1584"
"100","9","1","10","2199","8365200","63","493104","2","1584"
"100","9","1","11","2206","8365200","67","493104","2","1584"
"100","9","1","12","2193","8365200","64","493104","2","1584"
"100","9","1","13","2201","8365200","65","493104","2","1584"
"100","9","1","14","2201","8365200","63","493104","2","1584"
"100","9","1","15","2200","8365200","65","493104","4","1584"
"100","10","1","0","2668","9816516","67","517716","3","1644"
"100","10","1","1","2664","9816516","69","517716","2","1644"
"100","10","1","2","2669","9816516","68","517716","2","1644"
"100","10","1","3","2670","9816516","67","517716","2","1644"
"100","10","1","4","2670","9816516","68","517716","2","1644"
"100","10","1","5","2663","9816516","68","517716","2","1644"
"100","10","1","6","2696","9816516","67","517716","2","1644"
"100","10","1","7","2680","9816516","70","517716","2","1644"
"100","10","1","8","2661","9816516","67","517716","2","1644"
"100","10","1","9","2671","9816516","70","517716","2","1644"
"100","10","1","10","2668","9816516","70","517716","3","1644"
"100","10","1","11","2668","9816516","69","517716","2","1644"
"100","10","1","12","2666","9816516","70","517716","3","1644"
"100","10","1","13","2669","9816516","69","517716","2","1644"
"100","10","1","14","2682","9816516","68","517716","3","1644"
"100","10","1","15","2699","9816516","88","517716","15","1644"
