"QueryNum","K_length","K_layers","iter","NoPrune Optimizer","NoPrune Memory","Normal Optimizer","Normal Memory","Greedy Optimizer","Greedy Memory"
"100","7","1","14","1454","5757696","66","443880","2","1464"
"100","7","1","15","1444","5757696","66","443880","2","1464"
"100","8","1","0","1792","7012260","66","468492","3","1524"
"100","8","1","1","1797","7012260","66","468492","3","1524"
"100","8","1","2","1842","7012260","66","468492","2","1524"
"100","8","1","3","1802","7012260","65","468492","2","1524"
"100","8","1","4","1788","7012260","65","468492","2","1524"
"100","8","1","5","1809","7012260","66","468492","2","1524"
"100","8","1","6","1787","7012260","66","468492","2","1524"
"100","8","1","7","1788","7012260","66","468492","2","1524"
"100","8","1","8","1795","7012260","66","468492","2","1524"
"100","8","1","9","1790","7012260","66","468492","2","1524"
"100","8","1","10","1798","7012260","66","468492","2","1524"
"100","8","1","11","1795","7012260","65","468492","2","1524"
"100","8","1","12","1807","7012260","67","468492","2","1524"
"100","8","1","13","1791","7012260","67","468492","2","1524"
"100","8","1","14","1788","7012260","65","468492","2","1524"
"100","8","1","15","1789","7012260","67","468492","2","1524"
"100","9","1","0","2218","8365200","70","493104","2","1584"
"100","9","1","1","2209","8365200","70","493104","2","1584"
"100","9","1","2","2218","8365200","69","493104","2","1584"
"100","9","1","3","2205","8365200","69","493104","2","1584"
"100","9","1","4","2210","8365200","70","493104","2","1584"
"100","9","1","5","2209","8365200","68","493104","2","1584"
"100","9","1","6","2213","8365200","71","493104","2","1584"
"100","9","1","7","2218","8365200","72","493104","2","1584"
"100","9","1","8","2221","8365200","72","493104","3","1584"
"100","9","1","9","2216","8365200","69","493104","2","1584"
"100","9","1","10","2228","8365200","69","493104","2","1584"
"100","9","1","11","2235","8365200","69","493104","3","1584"
"100","9","1","12","2228","8365200","71","493104","2","1584"
"100","9","1","13","2211","8365200","70","493104","3","1584"
"100","9","1","14","2224","8365200","71","493104","2","1584"
"100","9","1","15","2208","8365200","68","493104","2","1584"
"100","10","1","0","2582","9816516","61","517716","2","1644"
"100","10","1","1","2580","9816516","63","517716","2","1644"
"100","10","1","2","2609","9816516","61","517716","2","1644"
"100","10","1","3","2578","9816516","62","517716","2","1644"
"100","10","1","4","2591","9816516","60","517716","2","1644"
"100","10","1","5","2594","9816516","62","517716","2","1644"
"100","10","1","6","2594","9816516","62","517716","2","1644"
"100","10","1","7","2583","9816516","61","517716","3","1644"
"100","10","1","8","2579","9816516","61","517716","2","1644"
"100","10","1","9","2589","9816516","60","517716","2","1644"
"100","10","1","10","2588","9816516","60","517716","2","1644"
"100","10","1","11","2585","9816516","60","517716","3","1644"
"100","10","1","12","2575","9816516","62","517716","2","1644"
"100","10","1","13","2571","9816516","62","517716","2","1644"
"100","10","1","14","2591","9816516","63","517716","2","1644"
"100","10","1","15","2576","9816516","62","517716","3","1644"
